ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
PJVK,-1.1282802960000016,6.279832216166667,-7.620889853046148,2.4994918416531245e-7,6.444036692725549e-7,6.352383584248235
LEPROT,-1.3722409200000012,9.2141833035,-7.620700484317446,2.5004278528150883e-7,6.445035233523377e-7,6.351998381662197
BNIP3L,-3.5716021176666652,8.243832329625,-7.620040984505356,2.5036904575155684e-7,6.452028985076319e-7,6.350656829307695
ANAPC7,0.5889896966666672,11.06286974125,7.619579989146684,2.5059736574817214e-7,6.45649628883095e-7,6.349719039804702
KLHDC3,-0.716333259999999,10.567773930833333,-7.618299298869124,2.512327920251556e-7,6.470969244701547e-7,6.347113620747988
ENTPD6,-0.8169333666666638,10.385237120416667,-7.618225840980038,2.512692893332518e-7,6.470969244701547e-7,6.346964172410676
ITPK1,0.8290694909999985,10.569575358208333,7.615763995365436,2.5249562632649296e-7,6.501125880821978e-7,6.341955191834998
RAB14,0.6561416433333331,12.12747104875,7.61518670796397,2.527840897249029e-7,6.507126710297413e-7,6.340780500864321
WASHC1,-0.9830995943333338,8.105410578291666,-7.613732622772581,2.535121898284954e-7,6.524439486690418e-7,6.33782146551887
A1BG-AS1,-1.2836164350000008,6.121290328083333,-7.610341373000176,2.552187224667533e-7,6.566920293744763e-7,6.330919247914851
SAYSD1,0.5781048743333344,9.712554410166668,7.610034248114869,2.55373858398664e-7,6.569472931998921e-7,6.330294080684034
CEPT1,-0.9959075533333337,11.038562460833333,-7.609724140849816,2.555305997668731e-7,6.572065743073552e-7,6.3296628299853985
CXorf38,-0.5625148600000003,10.32486896875,-7.6086771554231145,2.560605261292843e-7,6.584253371091449e-7,6.327531504554074
INTS2,0.8069103746666659,10.651416609833333,7.605995019575374,2.5742326788328435e-7,6.617845709251604e-7,6.322070875774324
TCTN2,-1.3399668040000021,7.730747756333334,-7.6039460687704885,2.5846935325647193e-7,6.643284514990196e-7,6.317898721777508
AGBL5,-0.8858805806666652,9.13685471275,-7.601695771794967,2.5962330290924657e-7,6.671483955309583e-7,6.313315937302145
PIK3R5,-2.1920068083333355,10.144783247208334,-7.600299310430674,2.6034208489843647e-7,6.688491096275229e-7,6.3104716721243115
ITPKC,0.6442370736666643,9.323413122249999,7.596260298191514,2.6243264046398855e-7,6.740725551913426e-7,6.302243693217282
HPS4,-0.628485293333334,11.09723385625,-7.595270142435437,2.629477809847853e-7,6.752480619692365e-7,6.300226290505753
CRYGS,-1.7304432256666678,6.99263776375,-7.594406914764598,2.633977389677274e-7,6.762084279494065e-7,6.298467392609151
ZCCHC10,1.0334184966666662,9.713554142208332,7.5943318679090055,2.6343689479792986e-7,6.762084279494065e-7,6.298314473754711
RAB43,-1.1247228436666683,7.855485411958333,-7.5923662780335395,2.6446459147855313e-7,6.786980754876743e-7,6.29430903331925
AKAP17A,-0.9755962999999976,11.9688970475,-7.591970788314775,2.6467187147467177e-7,6.790816518876135e-7,6.293503050228848
P4HTM,-1.0834895263333308,9.981763766166667,-7.591792617682053,2.647653073240863e-7,6.791730290082372e-7,6.29313994294588
CILK1,-1.577514427333334,8.822067990916667,-7.5884667710554,2.665157165711336e-7,6.835138879573222e-7,6.28636117825492
RFC4,1.392501329,10.209088361791666,7.588018521674078,2.667525460158522e-7,6.839719287278324e-7,6.2854474409589205
HSPA5,2.6857990400000027,15.38090574125,7.587266402487294,2.6715041208133075e-7,6.848425884564188e-7,6.283914218136175
TMEM11,1.1509872166666657,9.55583463625,7.584690184370429,2.6851787219665107e-7,6.881978893349037e-7,6.278661933616279
TRIB1,3.564254962333335,9.308218264625,7.582898039980449,2.694734129562276e-7,6.904962278760579e-7,6.275007666438032
ZNF225,-1.3050840883333326,7.6799659343333335,-7.581276395284237,2.703410770369958e-7,6.925684385772198e-7,6.2717006892028575
ZNF597,-0.9043566856666665,7.861317653291667,-7.580455446572948,2.707814283262201e-7,6.935452806628393e-7,6.2700264172279
STAG3L2,-1.1746046669999988,8.743281465916667,-7.574016620172766,2.7426100050100326e-7,7.023042755362512e-7,6.256891747174976
GSAP,-2.9311218376666686,7.368865308291666,-7.573560526520366,2.7450922282579494e-7,7.027866894751062e-7,6.255961145620544
ZC4H2,-1.1702692786666669,7.847632323833333,-7.572699022909843,2.749787177200508e-7,7.038352622226447e-7,6.2542032809535115
ZNF784,-0.8820410326666668,7.362035652083334,-7.571626670177407,2.755642797948042e-7,7.051803987951568e-7,6.25201504937983
COX6B1,0.7465149366666637,11.361911352083334,7.571021598762319,2.7589525018174755e-7,7.058735806218268e-7,6.2507802798134975
UBTD2,0.9091387066666652,9.188880647041668,7.570304740492264,2.7628789941576395e-7,7.067090073321656e-7,6.249317323938643
RNF185,0.610225013333336,10.6449812675,7.570205843969686,2.7634211396872436e-7,7.067090073321656e-7,6.2491154917382
INTS8,-0.9315558100000008,10.852483180833334,-7.568392312385882,2.7733823549650337e-7,7.091020709930189e-7,6.2454141299986805
BRMS1L,1.4148407573333328,8.987059627083333,7.567091606347467,2.78054962715272e-7,7.107798894567105e-7,6.242759160811769
PCF11,-0.5963022733333343,12.3188243275,-7.566358330797157,2.784598631525177e-7,7.115227469847282e-7,6.241262317931405
SERHL2,0.6668603939999986,8.533037575375,7.5663459264158215,2.784667178519322e-7,7.115227469847282e-7,6.241236996127855
CATSPER2P1,-1.0561304750000007,6.575198320166667,-7.566006094936671,2.78654577669289e-7,7.118479054596496e-7,6.240543269924499
PPP1R13L,-1.3673856189999993,7.098860607875,-7.565252741388829,2.790715011492363e-7,7.127579587951576e-7,6.239005332216767
BRAP,0.5762519966666648,10.68110884375,7.562891090154843,2.8038268020539925e-7,7.159510786288304e-7,6.234183638850185
TMEM161A,0.7680758379999997,9.789475243375,7.561247944015712,2.8129870517869846e-7,7.181340123949125e-7,6.230828453835477
SPTLC1,0.8328018366666683,11.109299017083334,7.560728533182654,2.8158891090218267e-7,7.186305011843469e-7,6.229767780213901
MICALL1,-1.076559593333334,9.718908943791666,-7.560680890334511,2.816155454581601e-7,7.186305011843469e-7,6.229670488361176
ARL13B,0.763938890333332,9.143578799458334,7.56009057218157,2.8194577682543613e-7,7.193169188947813e-7,6.228464969838413
ZNF23,-0.9976915293333342,6.362565314125,-7.559951049737538,2.820238859218869e-7,7.19359948759714e-7,6.228180037258207
RPA2,1.0074404266666654,11.982567317083333,7.558267259820275,2.8296829156686303e-7,7.216121477951309e-7,6.224741199895501
STX16,-1.163205256666668,11.592308089166666,-7.557893874327903,2.8317815903816706e-7,7.219905917217952e-7,6.223978576433645
SETD1B,-0.8210552466666652,11.88734275,-7.55772963497642,2.8327052344026085e-7,7.22069350765908e-7,6.223643118923047
MAST2,1.4511836533333344,10.002209116166666,7.556260032160155,2.840983818813532e-7,7.240224763676231e-7,6.220641308258912
BFAR,0.5096562199999983,11.0734523425,7.5541654498106805,2.852826311789347e-7,7.26882816882379e-7,6.216362419681927
ZKSCAN8,-0.9244235033333332,11.268940313333333,-7.551995053037296,2.8651513144666315e-7,7.298648306164619e-7,6.211928041231273
BTBD10,1.2201937260000015,9.652930044125,7.548461767020428,2.885333654586649e-7,7.348466848823672e-7,6.204707782705148
ZER1,-1.9011174366666648,9.794407591041667,-7.5475144626377375,2.890769665627441e-7,7.360715476362437e-7,6.202771688013311
MDFIC,1.3838846733333323,13.07136026625,7.547214185773472,2.8924949839659814e-7,7.363512371405379e-7,6.202157959238614
KIAA0586,-1.9154127909999996,9.349703503666667,-7.546614187490839,2.8959456195307334e-7,7.370699295126327e-7,6.200931601159835
SMPD4,0.9435418433333318,12.12579899375,7.545384201966404,2.9030326735778586e-7,7.387136434975201e-7,6.1984174403459775
ABRAXAS1,-1.2709999179999993,9.307266649916667,-7.544543700302812,2.907885873688972e-7,7.397883359833369e-7,6.196699291528093
TRBC2,-1.2901702433333337,13.71102111,-7.543086185756576,2.916321710625068e-7,7.41773815786099e-7,6.193719626486308
SNIP1,0.6861729706666644,10.330662690333334,7.542851595132344,2.917681842307887e-7,7.419591019646772e-7,6.193240015618336
ETNK1,1.4041167566666637,11.89698722,7.542206803785708,2.921423654809286e-7,7.427498322378761e-7,6.191921728701397
KLHL18,1.3189572603333328,10.540518775375,7.540856789222089,2.929274054160641e-7,7.445845713086104e-7,6.189161422447047
SCRIB,1.2420868533333316,12.421167099583334,7.53862061581066,2.942325536273791e-7,7.477402801616605e-7,6.184588700854734
RNF8,0.6599406646666655,9.609807380958333,7.535846878578325,2.9585981200962606e-7,7.517130330662055e-7,6.1789158014157
TMEM147-AS1,-1.220517198333333,8.424440030291667,-7.534829921379022,2.964587555899384e-7,7.530719167732302e-7,6.176835646072778
DDI2,0.8298865333333332,12.262908977916666,7.533778562577474,2.97079278469049e-7,7.544850172751242e-7,6.174684979226555
MAX,-0.44846904666666454,11.847289538333333,-7.532251215863454,2.979831280749541e-7,7.566169092884589e-7,6.171560367287896
AGO4,-3.2664433120000016,8.279592745375,-7.530797301651893,2.9884616383394376e-7,7.586442706707377e-7,6.168585694785051
LNX2,-0.9357682183333331,8.594924057041666,-7.529780521823023,2.9945125442621697e-7,7.600160835113104e-7,6.166505221995992
ANKRD26,-1.5616283116666665,8.533529303375,-7.528475660870564,3.0022964008384377e-7,7.618270366007408e-7,6.163835094526167
LPCAT1,1.1673922399999999,11.867799585416666,7.525412531542718,3.0206511259246536e-7,7.663189659851183e-7,6.157566148983465
WIPF1,-2.053331026666669,12.534323673333333,-7.525197981296779,3.02194108305512e-7,7.664806728906379e-7,6.157127007716584
ARHGAP45,-2.599717956666666,12.300527914583334,-7.524962091338145,3.0233600000214653e-7,7.666750120952532e-7,6.156644181305177
ZNF594,-1.282117003999998,8.176409543916666,-7.524513108123794,3.026062611797174e-7,7.671947213073517e-7,6.155725169067281
PPP6R3,0.7229811799999997,12.772276001666667,7.523778717758409,3.0304885906860813e-7,7.681510355243572e-7,6.15422190668002
WDR25,0.9202517876666656,8.240447101708334,7.5207354970043,3.048900746515503e-7,7.726513089227854e-7,6.147991816092542
TMEM245,-1.1621585499999991,11.92727434875,-7.520140635830356,3.052513281590255e-7,7.73380206713603e-7,6.14677387118472
TCFL5,-0.8776962719999997,8.683705001041666,-7.5200451064098885,3.053093834948899e-7,7.73380206713603e-7,6.146578275683112
TXN2,0.7616114003333347,10.681208166625,7.5186241816024095,3.0617425994837137e-7,7.754038071051251e-7,6.143668804102511
BBIP1,-1.6627818943333352,9.472246536583333,-7.515461372879826,3.0810847855052436e-7,7.80134121374102e-7,6.137191708072825
GMEB2,-0.7764571433333316,10.454527555416666,-7.515019686696288,3.0837959580452415e-7,7.806523129999872e-7,6.136287076284525
WSB2,0.4981337716666694,9.887200069833334,7.514187531066462,3.0889106265220266e-7,7.817785869236743e-7,6.134582641164801
CCL28,-1.498023167333332,8.026791485333334,-7.512554623691542,3.098972453996235e-7,7.841561922585043e-7,6.131237826315974
SESN2,3.929597339333334,11.53536742925,7.511820345930099,3.1035080468858673e-7,7.851347301038422e-7,6.129733631307555
ZDHHC2,-1.6152176729999965,9.791949417625,-7.509527548494734,3.117714756242844e-7,7.88558947606125e-7,6.125036291793412
LAT,-1.3333323983333294,9.614259378208333,-7.509044388256701,3.1207170981883577e-7,7.891483968852626e-7,6.124046334597734
TOX4,0.5209539333333346,11.816510835833334,7.508619268324575,3.123361251825088e-7,7.896470353839321e-7,6.12317527183885
CDC42,0.8499334300000019,13.3284680025,7.507180162850597,3.132329381092668e-7,7.91743940398418e-7,6.12022639409002
WDR26,-0.5252900233333317,12.407406527916667,-7.506873370725807,3.1342446698914793e-7,7.920576138671539e-7,6.119597709445863
SREK1IP1,1.0322669433333331,11.12642401875,7.505911035047189,3.1402603461302143e-7,7.934071418723489e-7,6.117625590783609
ZNF296,1.8879446716666672,7.592433179625,7.5053523230716666,3.1437583981531964e-7,7.941201321442461e-7,6.116480563646892
IBTK,0.7844393200000006,11.664707345416666,7.503991561756267,3.1522948838023795e-7,7.961052613447162e-7,6.113691639603344
LINC01355,-2.6521455456666674,6.377082273791666,-7.50152955437007,3.16780079428377e-7,7.998492719186835e-7,6.108645053171578
TEP1,-1.6580741933333343,11.022034215833333,-7.501139986172891,3.170261541307236e-7,8.002985614484159e-7,6.1078464484729516
RDH11,0.5102578199999996,11.240946899583333,7.500946256448667,3.171485990451107e-7,8.004356348053009e-7,6.1074493000818375
