ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
POLR1E,0.5941753943333357,10.810981574217392,3.1894623449738404,0.004849539959696053,0.010194223085966386,-3.219515491813624
TOR1AIP1,0.35463115666666667,11.605687757826088,3.18910176295321,0.004853452300886086,0.010200675964327598,-3.220299028216493
RPAP3,0.6567686046666683,10.673979688521738,3.1867472497966287,0.004879074791505032,0.010252747687200126,-3.225414683370536
ITM2B,-1.454393146666666,11.87438263,-3.184241478699742,0.0049064883451025365,0.010308564371018972,-3.2308577407299186
RWDD4,0.5810314180000002,9.198558615565217,3.1824614001112743,0.004926053974012554,0.010347876003712647,-3.234723666199673
TTC8,0.6153772679999996,6.963711495347826,3.1819700995447726,0.004931467470248474,0.01035559776303544,-3.235790545404412
DNAAF2,0.6772877229999992,9.537783190478262,3.181917596047347,0.004932046334094618,0.01035559776303544,-3.2359045559751385
SUCLG1,0.3724443766666674,10.656807084782608,3.1818949430391252,0.004932296109504571,0.01035559776303544,-3.235953746474779
GMPPA,0.3994174120000018,10.203624224956522,3.180347994051028,0.0049493822343521735,0.010389669035732168,-3.239312663514103
SLC26A6,-0.4469038206666678,9.15482481926087,-3.1793755131146493,0.004960152886647335,0.010410473447599279,-3.241423977641677
MIS18A,0.6962617816666663,8.42592438378261,3.178333471620218,0.0049717193371521164,0.010432940595521498,-3.24368609695095
ANKRD13C,0.452640673333331,10.436032986869565,3.177861595305803,0.004976965722646849,0.010442139868000478,-3.2447103980297376
QSOX2,0.7287957866666677,11.231181403913043,3.1774670562591094,0.00498135640805663,0.010449540924611605,-3.2455667881775625
NRAV,0.6941882456666661,6.901070559608696,3.17724675414593,0.004983809716480429,0.010452876026977146,-3.246044964107801
POP5,0.3856994920000023,9.476118172304348,3.176774249585532,0.004989075555552915,0.01046135537405216,-3.24707052351482
TAF1D,0.7442941333333355,12.598542450869566,3.176728933843404,0.00498958086318992,0.01046135537405216,-3.2471688777975105
HERC2P9,-0.742638430666668,8.337247218478261,-3.175941965807753,0.004998364169135498,0.010477956126676076,-3.2488768632276255
